table_catalog,table_schema,table_name,ordinal_position,column_name,full_data_type,is_nullable,comment
delivery_dev,service_project_management_gld,pse_assignment,5,created_dt,timestamp,YES,Timestamp when the record was created
delivery_dev,service_project_management_gld,pse_assignment,6,created_by_id,string,YES,User ID of the creator
delivery_dev,service_project_management_gld,pse_assignment,7,last_modified_dt,timestamp,YES,Timestamp of last modification
delivery_dev,service_project_management_gld,pse_assignment,8,last_modified_by_id,string,YES,ID of the user who last modified the record
delivery_dev,service_project_management_gld,pse_assignment,9,assignment_nbr,string,YES,Brand name assigned
delivery_dev,service_project_management_gld,pse_assignment,10,bill_rate_lc_amt,"decimal(38,18)",YES,Bill rate in local currency amount
delivery_dev,service_project_management_gld,pse_assignment,11,cost_rate_lc_amt,"decimal(38,18)",YES,Local currency cost rate amount
delivery_dev,service_project_management_gld,pse_assignment,12,cost_rate_currency_cd,string,YES,Currency code for cost rate
delivery_dev,service_project_management_gld,pse_assignment,13,description_dsc,string,YES,Concise description of the item
delivery_dev,service_project_management_gld,pse_assignment,14,end_dt,date,YES,End date
delivery_dev,service_project_management_gld,pse_assignment,15,is_billable_ind,boolean,YES,Indicator if the item is billable
delivery_dev,service_project_management_gld,pse_assignment,16,percent_allocated_pct,"decimal(18,2)",YES,Percentage of total allocation
delivery_dev,service_project_management_gld,pse_assignment,17,project_id,string,YES,Unique identifier for the project
delivery_dev,service_project_management_gld,pse_assignment,18,resource_request_id,string,YES,Unique identifier for the resource request
delivery_dev,service_project_management_gld,pse_assignment,19,resource_id,string,YES,Unique identifier for the resource as a string
delivery_dev,service_project_management_gld,pse_assignment,20,role_nm,string,YES,Role name
delivery_dev,service_project_management_gld,pse_assignment,21,schedule_id,string,YES,Unique identifier for the schedule
delivery_dev,service_project_management_gld,pse_assignment,22,start_dt,date,YES,Start date
delivery_dev,service_project_management_gld,pse_assignment,23,status_nm,string,YES,Current status of the entity
delivery_dev,service_project_management_gld,pse_assignment,24,project_key,string,YES,Unique project identifier
delivery_dev,service_project_management_gld,pse_assignment,25,resource_email_address2_txt,string,YES,Secondary email address
delivery_dev,service_project_management_gld,pse_assignment,26,wbs_element_cd,string,YES,Work Breakdown Structure Element Code
delivery_dev,service_project_management_gld,pse_assignment,27,project_wbs_cd,string,YES,Project Work Breakdown Structure code
delivery_dev,service_project_management_gld,pse_assignment,28,resource_pern_nbr,string,YES,Brand name associated with the resource pern
delivery_dev,service_project_management_gld,pse_assignment,29,system_mod_stamp_ts,timestamp,YES,Timestamp of last system modification
delivery_dev,service_project_management_gld,pse_assignment,30,source_update_utc_ts,timestamp,YES,Timestamp of last update from source in UTC
delivery_dev,service_project_management_gld,pse_assignment,31,source_create_utc_ts,timestamp,YES,Timestamp when the record was created in UTC
delivery_dev,service_project_management_gld,pse_assignment,32,source_file_nm,string,YES,Name of the source file
delivery_dev,service_project_management_gld,pse_assignment,33,source_file_ts,timestamp,YES,Timestamp of source file
delivery_dev,service_project_management_gld,pse_assignment,34,udp_create_utc_ts,timestamp,YES,Timestamp when record was created in UTC
delivery_dev,service_project_management_gld,pse_assignment,35,delivery_role_id,string,YES,Identifier for delivery role
delivery_dev,service_project_management_gld,pse_assignment,36,job_level_nm,string,YES,Job level name
delivery_dev,service_project_management_gld,pse_assignment,37,labor_type_id,string,YES,Labor type identifier
delivery_dev,service_project_management_gld,pse_assignment,38,billable_amount_in_financials_lc_amt,"decimal(18,2)",YES,Billable amount in financials in local currency
delivery_dev,service_project_management_gld,pse_assignment,39,billable_amount_submitted_lc_amt,"decimal(18,2)",YES,Billable amount submitted in local currency
delivery_dev,service_project_management_gld,pse_assignment,40,billable_expenses_in_financials_lc_amt,"decimal(18,2)",YES,Total billable expenses in local currency
delivery_dev,service_project_management_gld,pse_assignment,41,billable_expenses_submitted_lc_amt,"decimal(18,2)",YES,Total billable expenses submitted in local currency
delivery_dev,service_project_management_gld,pse_assignment,42,billable_hours_in_financials_nbr,"decimal(14,2)",YES,Total billable hours recorded in financials
delivery_dev,service_project_management_gld,pse_assignment,43,billable_hours_submitted_nbr,"decimal(14,2)",YES,Total billable hours submitted
delivery_dev,service_project_management_gld,pse_assignment,44,closed_for_time_entry_ind,boolean,YES,Indicator if closed for time entry
delivery_dev,service_project_management_gld,pse_assignment,45,estimated_time_to_completion_nbr,"decimal(8,2)",YES,Estimated time to completion in decimal format
delivery_dev,service_project_management_gld,pse_assignment,46,exclude_from_billing_ind,boolean,YES,Flag indicating whether to exclude from billing
delivery_dev,service_project_management_gld,pse_assignment,47,exclude_from_planners_ind,boolean,YES,Indicator for exclusion from planners
delivery_dev,service_project_management_gld,pse_assignment,48,non_billable_expenses_in_financials_lc_amt,"decimal(18,2)",YES,Non-billable expenses amount in local currency
delivery_dev,service_project_management_gld,pse_assignment,49,non_billable_expenses_submitted_lc_amt,"decimal(18,2)",YES,Non-billable expenses submitted amount in local currency
delivery_dev,service_project_management_gld,pse_assignment,50,non_billable_hours_in_financials_nbr,"decimal(14,2)",YES,Total non-billable hours recorded in financials
delivery_dev,service_project_management_gld,pse_assignment,51,non_billable_hours_submitted_nbr,"decimal(14,2)",YES,Total non-billable hours submitted
delivery_dev,service_project_management_gld,pse_assignment,52,planned_bill_rate_lc_amt,"decimal(18,2)",YES,Planned bill rate in local currency amount
delivery_dev,service_project_management_gld,pse_assignment,53,planned_hours_nbr,"decimal(12,2)",YES,Total planned hours for N brand
delivery_dev,service_project_management_gld,pse_assignment,54,planned_revenue_lc_amt,"decimal(18,2)",YES,Planned revenue amount in local currency
delivery_dev,service_project_management_gld,pse_assignment,55,projected_revenue_lc_amt,"decimal(18,2)",YES,Projected revenue amount in local currency
delivery_dev,service_project_management_gld,pse_assignment,56,scheduled_days_nbr,"decimal(18,2)",YES,Number of days scheduled
delivery_dev,service_project_management_gld,pse_assignment,57,scheduled_hours_nbr,"decimal(18,2)",YES,Total scheduled hours
delivery_dev,service_project_management_gld,pse_assignment,58,assignments_estimate_to_completion_lc_amt,"decimal(18,2)",YES,Estimated total cost from assignment to completion in local currency
delivery_dev,service_project_management_gld,pse_assignment,59,assignments_future_scheduled_hours_nbr,"decimal(18,2)",YES,Future scheduled hours for the brand
delivery_dev,service_project_management_gld,pse_assignment,60,cross_charge_cost_rate_lc_amt,"decimal(16,2)",YES,Cross charge cost rate in local currency
delivery_dev,service_project_management_gld,pse_assignment,61,days_until_end_date_nbr,"decimal(18,2)",YES,Number of days until end date
delivery_dev,service_project_management_gld,pse_assignment,62,is_cross_charge_resource_ind,boolean,YES,Indicates if the resource is a cross-charge resource
delivery_dev,service_project_management_gld,pse_assignment,63,projected_cost_lc_amt,"decimal(18,2)",YES,Projected cost in local currency
delivery_dev,service_project_management_gld,pse_assignment,64,replicon_provisioning_status_nm,string,YES,Replicon provisioning status
delivery_dev,service_project_management_gld,pse_assignment,65,replicon_status_message_dsc,string,YES,Replicon status message description
delivery_dev,service_project_management_gld,pse_assignment,66,daily_bill_rate_ind,string,YES,Indicator for daily bill rate
delivery_dev,service_project_management_gld,pse_assignment,67,suggested_bill_rate_currency_cd,string,YES,Currency code for suggested bill rate
delivery_dev,service_project_management_gld,pse_assignment,68,suggested_bill_rate_amt,string,YES,Suggested bill rate amount
delivery_dev,service_project_management_gld,pse_assignment,69,cross_charge_bill_rate_lc_amt,"decimal(18,2)",YES,Cross charge bill rate in local currency
delivery_dev,service_project_management_gld,pse_assignment,70,hourly_bill_rate_lc_amt,"decimal(18,2)",YES,Local currency hourly billing rate
delivery_dev,service_project_management_gld,pse_assignment,71,parent_wbs_cd,string,YES,Parent Work Breakdown Structure code
delivery_dev,service_project_management_gld,pse_assignment,72,child_wbs_iwo_only_cd,string,YES,Child WBS code for IWO only
delivery_dev,service_project_management_gld,pse_assignment,73,gdn_resource_ind,boolean,YES,Indicator for GDN resource
delivery_dev,service_project_management_gld,pse_assignment,74,daily_cost_rate_ind,boolean,YES,Indicator for daily cost rate
delivery_dev,service_project_management_gld,pse_assignment,75,billing_key_txt,string,YES,Text identifier for billing purposes
delivery_dev,service_project_management_gld,pse_assignment,76,closed_for_expense_entry_ind,boolean,YES,Indicator if closed for expense entry
delivery_dev,service_project_management_gld,pse_assignment,77,optimization_tag_nm,string,YES,Optimization tag name
delivery_dev,service_project_management_gld,pse_assignment,78,automation_id,string,YES,Unique identifier for automation
delivery_dev,service_project_management_gld,pse_assignment,79,optimization_effective_dt,string,YES,Date when optimization became effective
delivery_dev,service_project_management_gld,pse_assignment,80,reference_assignment_nbr,string,YES,Brand assigned to the reference
delivery_dev,service_project_management_gld,pse_assignment,81,udp_update_utc_ts,timestamp,YES,Timestamp of last update in UTC
delivery_dev,service_project_management_gld,pse_assignment,82,delivery_role_nm,string,YES,"Name of the individual or entity, stored as a string."
delivery_dev,service_project_management_gld,pse_assignment,83,labor_type_nm,string,YES,"Name of the individual or entity, stored as a string."
delivery_dev,service_project_management_gld,pse_assignment,84,labor_type_erp_system_nm,string,YES,"Name of the SAP system, represented as a string."
delivery_dev,service_project_management_gld,pse_assignment,85,assignment_owner_nm,string,YES,Name of the assignment owner
delivery_dev,service_project_management_gld,pse_assignment,86,split_clone_record_ind,boolean,YES,Indicator for cloned record
delivery_dev,service_project_management_gld,pse_assignment,87,created_by_employee_nm,string,YES,Employee who created the record
delivery_dev,service_project_management_gld,pse_assignment,88,created_by_employee_reference_nbr,string,YES,Employee reference number of the creator
delivery_dev,service_project_management_gld,pse_assignment,89,created_by_employee_email_txt,string,YES,Email of the employee who created the record
delivery_dev,service_project_management_gld,pse_assignment,90,last_modified_by_employee_nm,string,YES,Employee who last modified the record
delivery_dev,service_project_management_gld,pse_assignment,91,last_modified_by_employee_reference_nbr,string,YES,Employee reference number of the person who last modified the record
delivery_dev,service_project_management_gld,pse_assignment,92,last_modified_by_employee_email_txt,string,YES,Email of the employee who last modified the record
delivery_dev,service_project_management_gld,pse_assignment,93,resource_nm,string,YES,"Description: Specifies the contact or resource name.
Alias: `Contact Name`"
delivery_dev,service_project_management_gld,pse_assignment,94,resource_employee_reference_nbr,string,YES,"Employee ID in string format
Alias: `Person Identifier`"
delivery_dev,service_project_management_gld,pse_assignment,95,resource_email_txt,string,YES,"Text field containing email addresses.
Alias: `Contact Email `"
